player,club,week,opponent,points,minutes,goal,assist,cleanSheet,goalsConceded,influence,creativity,threat,iCTIndex
Robertson,LIV,1,WHU (H) 4-0,11,90,0,1,1,0,32.2,30.3,10,7.3
Robertson,LIV,2,CRY (A) 0-2,7,90,0,0,1,0,17.6,27.4,10,5.5
Robertson,LIV,3,BHA (H) 1-0,9,90,0,0,1,0,18,48.7,10,7.7
Robertson,LIV,4,LEI (A) 1-2,5,90,0,1,0,1,32,12.8,6,5.1
Robertson,LIV,5,TOT (A) 1-2,2,90,0,0,0,1,20.4,12.2,0,3.3
Robertson,LIV,6,SOU (H) 3-0,7,90,0,0,1,0,16.2,6.8,6,2.9
Robertson,LIV,7,CHE (A) 1-1,2,90,0,0,0,1,12.4,18.2,2,3.3
Robertson,LIV,8,MCI (H) 0-0,6,90,0,0,1,0,14.4,13.6,4,3.2
Robertson,LIV,9,HUD (A) 0-1,8,90,0,0,1,0,16.8,3.3,28,4.8
Robertson,LIV,10,CAR (H) 4-1,0,0,0,0,0,0,0,0,0,0
Robertson,LIV,11,ARS (A) 1-1,2,90,0,0,0,1,12,1.7,17,3.1
Robertson,LIV,12,FUL (H) 2-0,12,90,0,1,1,0,38.8,29.6,23,9.1
Robertson,LIV,13,WAT (A) 0-3,7,90,0,0,1,0,14.8,20.3,8,4.3
Robertson,LIV,14,EVE (H) 1-0,6,90,0,0,1,0,17.4,18.3,2,3.8
Robertson,LIV,15,BUR (A) 1-3,0,0,0,0,0,0,0,0,0,0
Robertson,LIV,16,BOU (A) 0-4,11,90,0,1,1,0,21,23,8,5.2
Robertson,LIV,17,MUN (H) 3-1,2,90,0,0,0,1,17,51.4,8,7.6
Robertson,LIV,18,WOL (A) 0-2,6,90,0,0,1,0,14.8,16.8,0,3.2
Robertson,LIV,19,NEW (H) 4-0,6,81,0,0,1,0,7,18.3,6,3.1
Robertson,LIV,20,ARS (H) 5-1,1,82,0,0,0,1,8.6,2.8,0,1.1
Robertson,LIV,21,MCI (A) 2-1,5,90,0,1,0,2,32.4,14.6,2,4.9
Robertson,LIV,22,BHA (A) 0-1,9,90,0,0,1,0,18.6,19.8,4,4.2
Robertson,LIV,23,CRY (H) 4-3,5,90,0,1,0,3,41.6,42.5,30,11.4
Robertson,LIV,24,LEI (H) 1-1,2,90,0,0,0,1,8,9.8,11,2.9
Robertson,LIV,25,WHU (A) 1-1,2,90,0,0,0,1,10.8,4.4,5,2
Robertson,LIV,26,BOU (H) 3-0,9,90,0,1,1,0,44.4,25.8,2,7.2
Robertson,LIV,27,MUN (A) 0-0,8,90,0,0,1,0,10.4,12.3,6,2.9
Robertson,LIV,28,WAT (H) 5-0,13,90,0,2,1,0,43,27.3,8,7.8
Robertson,LIV,29,EVE (A) 0-0,5,90,0,0,1,0,20.6,22,2,4.5
Robertson,LIV,30,BUR (H) 4-2,1,90,0,0,0,2,14.2,34.2,22,7
Robertson,LIV,31,FUL (A) 1-2,2,90,0,0,0,1,16.2,35.3,41,9.3
Robertson,LIV,32,TOT (H) 2-1,8,90,0,1,0,1,35.2,18,4,5.7
Robertson,LIV,33,SOU (A) 1-3,1,90,0,0,0,1,14.2,22.3,2,3.9
Robertson,LIV,34,CHE (H) 2-0,6,90,0,0,1,0,11.4,19.4,2,3.3
Robertson,LIV,35,CAR (A) 0-2,6,90,0,0,1,0,19.6,9.2,0,2.9
Robertson,LIV,36,HUD (H) 4-0,9,78,0,1,1,0,0,0,0,0
vanDijk,LIV,1,WHU (H) 4-0,6,90,0,0,1,0,14.2,1.3,0,1.6
vanDijk,LIV,2,CRY (A) 0-2,6,90,0,0,1,0,26.4,1.7,4,3.2
vanDijk,LIV,3,BHA (H) 1-0,8,90,0,0,1,0,24.2,3.8,2,3
vanDijk,LIV,4,LEI (A) 1-2,1,90,0,0,0,1,20.6,0.3,0,2.1
vanDijk,LIV,5,TOT (A) 1-2,2,90,0,0,0,1,8.6,0.8,8,1.7
vanDijk,LIV,6,SOU (H) 3-0,1,54,0,0,0,0,24,0.8,0,2.5
vanDijk,LIV,7,CHE (A) 1-1,2,90,0,0,0,1,33,1.2,6,4
vanDijk,LIV,8,MCI (H) 0-0,6,90,0,0,1,0,18.6,0.4,0,1.9
vanDijk,LIV,9,HUD (A) 0-1,8,90,0,0,1,0,25.6,0.5,2,2.8
vanDijk,LIV,10,CAR (H) 4-1,2,90,0,0,0,1,12.2,2.6,8,2.3
vanDijk,LIV,11,ARS (A) 1-1,2,90,0,0,0,1,31,0.5,40,7.2
vanDijk,LIV,12,FUL (H) 2-0,7,90,0,0,1,0,24.2,1.8,16,4.2
vanDijk,LIV,13,WAT (A) 0-3,6,90,0,0,1,0,32,1.1,2,3.5
vanDijk,LIV,14,EVE (H) 1-0,12,90,0,1,1,0,24.6,0.8,17,4.2
vanDijk,LIV,15,BUR (A) 1-3,5,90,0,1,0,1,47,10.8,41,9.9
vanDijk,LIV,16,BOU (A) 0-4,6,90,0,0,1,0,14,1.3,0,1.5
vanDijk,LIV,17,MUN (H) 3-1,2,90,0,0,0,1,8,11.3,44,6.3
vanDijk,LIV,18,WOL (A) 0-2,15,90,1,0,1,0,54,10.5,37,10.2
vanDijk,LIV,19,NEW (H) 4-0,6,90,0,0,1,0,22.6,1.9,52,7.7
vanDijk,LIV,20,ARS (H) 5-1,2,90,0,0,0,1,14.4,0.6,0,1.5
vanDijk,LIV,21,MCI (A) 2-1,1,90,0,0,0,2,26.4,0.5,4,3.1
vanDijk,LIV,22,BHA (A) 0-1,7,90,0,0,1,0,18.4,1.2,2,2.2
vanDijk,LIV,23,CRY (H) 4-3,4,90,0,1,0,3,19.4,4,23,4.6
vanDijk,LIV,24,LEI (H) 1-1,2,90,0,0,0,1,19.8,4.2,4,2.8
vanDijk,LIV,25,WHU (A) 1-1,2,90,0,0,0,1,29,1.1,6,3.6
vanDijk,LIV,26,BOU (H) 3-0,6,90,0,0,1,0,30.2,2.3,2,3.5
vanDijk,LIV,27,MUN (A) 0-0,7,90,0,0,1,0,25.4,1.3,10,3.7
vanDijk,LIV,28,WAT (H) 5-0,20,90,2,0,1,0,93.4,0.9,52,14.6
vanDijk,LIV,29,EVE (A) 0-0,8,90,0,0,1,0,29.8,0.7,10,4.1
vanDijk,LIV,30,BUR (H) 4-2,1,90,0,0,0,2,21.2,21.2,10,5.2
vanDijk,LIV,31,FUL (A) 1-2,2,90,0,0,0,1,10.6,0.5,2,1.3
vanDijk,LIV,32,TOT (H) 2-1,2,90,0,0,0,1,20,0.6,11,3.2
vanDijk,LIV,33,SOU (A) 1-3,2,90,0,0,0,1,25.8,1.3,2,2.9
vanDijk,LIV,34,CHE (H) 2-0,12,90,0,1,1,0,35.6,11.3,2,4.9
vanDijk,LIV,35,CAR (A) 0-2,7,90,0,0,1,0,19.6,2.1,9,3.1
vanDijk,LIV,36,HUD (H) 4-0,6,78,0,0,1,0,0,0,0,0
AlexanderArnold,LIV,1,WHU (H) 4-0,5,90,0,0,1,0,20.8,8.3,13,4.2
AlexanderArnold,LIV,2,CRY (A) 0-2,5,90,0,0,1,0,12.2,14.7,10,3.7
AlexanderArnold,LIV,3,BHA (H) 1-0,5,88,0,0,1,0,17.4,29.3,19,6.6
AlexanderArnold,LIV,4,LEI (A) 1-2,2,88,0,0,0,1,10,1.2,1,1.2
AlexanderArnold,LIV,5,TOT (A) 1-2,6,89,0,0,1,0,11.2,1.8,9,2.2
AlexanderArnold,LIV,6,SOU (H) 3-0,11,90,0,1,1,0,24.6,17.7,8,5
AlexanderArnold,LIV,7,CHE (A) 1-1,2,90,0,0,0,1,15.8,37,0,5.3
AlexanderArnold,LIV,8,MCI (H) 0-0,0,0,0,0,0,0,0,0,0,0
AlexanderArnold,LIV,9,HUD (A) 0-1,0,0,0,0,0,0,0,0,0,0
AlexanderArnold,LIV,10,CAR (H) 4-1,2,90,0,0,0,1,16.4,25.9,24,6.6
AlexanderArnold,LIV,11,ARS (A) 1-1,2,90,0,0,0,1,23.2,26.1,0,4.9
AlexanderArnold,LIV,12,FUL (H) 2-0,11,90,0,1,1,0,28.8,32.4,25,8.6
AlexanderArnold,LIV,13,WAT (A) 0-3,14,90,1,0,1,0,44.2,22.8,9,7.6
AlexanderArnold,LIV,14,EVE (H) 1-0,6,90,0,0,1,0,19.6,31.8,4,5.5
AlexanderArnold,LIV,15,BUR (A) 1-3,2,67,0,0,0,1,10,3.4,19,3.2
AlexanderArnold,LIV,16,BOU (A) 0-4,0,0,0,0,0,0,0,0,0,0
AlexanderArnold,LIV,17,MUN (H) 3-1,0,0,0,0,0,0,0,0,0,0
AlexanderArnold,LIV,18,WOL (A) 0-2,0,0,0,0,0,0,0,0,0,0
AlexanderArnold,LIV,19,NEW (H) 4-0,11,90,0,1,1,0,38,54.6,4,9.7
AlexanderArnold,LIV,20,ARS (H) 5-1,2,90,0,0,0,1,21.4,16.5,10,4.8
AlexanderArnold,LIV,21,MCI (A) 2-1,1,90,0,0,0,2,24.2,27.9,8,6
AlexanderArnold,LIV,22,BHA (A) 0-1,6,90,0,0,1,0,17.2,36.1,2,5.5
AlexanderArnold,LIV,23,CRY (H) 4-3,0,0,0,0,0,0,0,0,0,0
AlexanderArnold,LIV,24,LEI (H) 1-1,0,0,0,0,0,0,0,0,0,0
AlexanderArnold,LIV,25,WHU (A) 1-1,0,0,0,0,0,0,0,0,0,0
AlexanderArnold,LIV,26,BOU (H) 3-0,1,13,0,0,0,0,5.6,0.6,17,2.3
AlexanderArnold,LIV,27,MUN (A) 0-0,0,0,0,0,0,0,0,0,0,0
AlexanderArnold,LIV,28,WAT (H) 5-0,18,90,0,3,1,0,71,71.8,6,14.9
AlexanderArnold,LIV,29,EVE (A) 0-0,9,90,0,0,1,0,32.4,30.6,13,7.6
AlexanderArnold,LIV,30,BUR (H) 4-2,2,85,0,0,0,1,14,42.3,12,6.8
AlexanderArnold,LIV,31,FUL (A) 1-2,2,90,0,0,0,1,17.2,44.5,0,6.2
AlexanderArnold,LIV,32,TOT (H) 2-1,2,90,0,0,0,1,27.6,39.1,20,8.7
AlexanderArnold,LIV,33,SOU (A) 1-3,4,58,0,1,0,1,23.2,21.1,2,4.6
AlexanderArnold,LIV,34,CHE (H) 2-0,8,90,0,0,1,0,26.2,18.8,25,7
AlexanderArnold,LIV,35,CAR (A) 0-2,11,85,0,1,1,0,30,72.6,13,11.6
AlexanderArnold,LIV,36,HUD (H) 4-0,9,79,0,1,1,0,0,0,0,0
Laporte,MCI,1,ARS (A) 0-2,6,90,0,0,1,0,14.2,1.3,37,5.3
Laporte,MCI,2,HUD (H) 6-1,2,90,0,0,0,1,17.6,18.4,13,4.9
Laporte,MCI,3,WOL (A) 1-1,8,90,1,0,0,1,50.2,2.9,33,8.6
Laporte,MCI,4,NEW (H) 2-1,2,90,0,0,0,1,15.2,7,3,2.5
Laporte,MCI,5,FUL (H) 3-0,6,90,0,0,1,0,18.8,16.2,10,4.5
Laporte,MCI,6,CAR (A) 0-5,6,90,0,0,1,0,18.4,2.8,18,3.9
Laporte,MCI,7,BHA (H) 2-0,6,90,0,0,1,0,27.8,3.4,4,3.5
Laporte,MCI,8,LIV (A) 0-0,6,90,0,0,1,0,20.8,0.1,2,2.3
Laporte,MCI,9,BUR (H) 5-0,6,90,0,0,1,0,18.2,1.3,0,2
Laporte,MCI,10,TOT (A) 0-1,6,90,0,0,1,0,14.6,0.4,0,1.5
Laporte,MCI,11,SOU (H) 6-1,2,90,0,0,0,1,10.8,3.1,2,1.6
Laporte,MCI,12,MUN (H) 3-1,2,90,0,0,0,1,14.8,3,1,1.9
Laporte,MCI,13,WHU (A) 0-4,6,90,0,0,1,0,23.4,1.1,0,2.5
Laporte,MCI,14,BOU (H) 3-1,2,90,0,0,0,1,24.2,12.5,0,3.7
Laporte,MCI,15,WAT (A) 1-2,1,1,0,0,0,0,5,0,0,0.5
Laporte,MCI,16,CHE (A) 2-0,1,90,0,0,0,2,15.2,1.3,15,3.2
Laporte,MCI,17,EVE (H) 3-1,2,90,0,0,0,1,23.8,22.1,8,5.4
Laporte,MCI,18,CRY (H) 2-3,1,90,0,0,0,3,12.4,28.4,16,5.7
Laporte,MCI,19,LEI (A) 2-1,1,90,0,0,0,2,19.8,3,2,2.5
Laporte,MCI,20,SOU (A) 1-3,2,90,0,0,0,1,13.8,2.3,4,2
Laporte,MCI,21,LIV (H) 2-1,1,85,0,0,0,1,1.2,2.4,2,0.6
Laporte,MCI,22,WOL (H) 3-0,6,90,0,0,1,0,16.8,4.1,0,2.1
Laporte,MCI,23,HUD (A) 0-3,6,90,0,0,1,0,24.4,1.9,0,2.6
Laporte,MCI,24,NEW (A) 2-1,0,90,0,0,0,2,26.8,5.1,0,3.2
Laporte,MCI,25,ARS (H) 3-1,5,90,0,1,0,1,35,16.5,2,5.4
Laporte,MCI,25,EVE (A) 0-2,15,90,1,0,1,0,54.4,3,24,8.1
Laporte,MCI,26,CHE (H) 6-0,6,90,0,0,1,0,21.4,0.6,0,2.2
Laporte,MCI,28,WHU (H) 1-0,0,0,0,0,0,0,0,0,0,0
Laporte,MCI,29,BOU (A) 0-1,0,0,0,0,0,0,0,0,0,0
Laporte,MCI,30,WAT (H) 3-1,0,0,0,0,0,0,0,0,0,0
Laporte,MCI,32,FUL (A) 0-2,7,90,0,0,1,0,16.2,1.8,4,2.2
Laporte,MCI,32,CAR (H) 2-0,11,90,0,1,1,0,36.4,13.6,22,7.2
Laporte,MCI,34,CRY (A) 1-3,2,90,0,0,0,1,20.8,5.1,2,2.8
Laporte,MCI,35,TOT (H) 1-0,6,90,0,0,1,0,19.6,1,4,2.5
Laporte,MCI,35,MUN (A) 0-2,9,90,0,0,1,0,22.8,1.1,0,2.4
Laporte,MCI,36,BUR (A),0,0,0,0,0,0,0,0,0,0
Azpilicueta,CHE,1,HUD (A) 0-3,6,90,0,0,1,0,22.6,9.9,0,3.3
Azpilicueta,CHE,2,ARS (H) 3-2,4,90,0,1,0,2,41.6,38.1,0,8
Azpilicueta,CHE,3,NEW (A) 1-2,2,90,0,0,0,1,22.6,11,35,6.9
Azpilicueta,CHE,4,BOU (H) 2-0,6,90,0,0,1,0,18.4,20.8,0,3.9
Azpilicueta,CHE,5,CAR (H) 4-1,2,90,0,0,0,1,21.4,46.6,0,6.8
Azpilicueta,CHE,6,WHU (A) 0-0,6,90,0,0,1,0,16.8,20.6,0,3.7
Azpilicueta,CHE,7,LIV (H) 1-1,2,90,0,0,0,1,9.4,2.3,0,1.2
Azpilicueta,CHE,8,SOU (A) 0-3,6,90,0,0,1,0,10.2,7.9,22,4
Azpilicueta,CHE,9,MUN (H) 2-2,1,90,0,0,0,2,11.2,16.7,6,3.4
Azpilicueta,CHE,10,BUR (A) 0-4,7,90,0,0,1,0,23.4,18.3,2,4.4
Azpilicueta,CHE,11,CRY (H) 3-1,2,90,0,0,0,1,11.6,5.1,2,1.9
Azpilicueta,CHE,12,EVE (H) 0-0,6,90,0,0,1,0,23.8,3.8,0,2.8
Azpilicueta,CHE,13,TOT (A) 3-1,5,90,0,1,0,3,39.6,40.1,4,8.4
Azpilicueta,CHE,14,FUL (H) 2-0,5,90,0,0,1,0,18.6,16.9,6,4.2
Azpilicueta,CHE,15,WOL (A) 2-1,1,90,0,0,0,2,31.6,22,0,5.4
Azpilicueta,CHE,16,MCI (H) 2-0,8,90,0,0,1,0,48.2,1.3,0,5
Azpilicueta,CHE,17,BHA (A) 1-2,2,90,0,0,0,1,25,5.6,0,3.1
Azpilicueta,CHE,18,LEI (H) 0-1,2,90,0,0,0,1,15.4,7.6,6,2.9
Azpilicueta,CHE,19,WAT (A) 1-2,2,90,0,0,0,1,16.2,13.6,0,3
Azpilicueta,CHE,20,CRY (A) 0-1,6,90,0,0,1,0,16,8.5,4,2.9
Azpilicueta,CHE,21,SOU (H) 0-0,6,90,0,0,1,0,9.4,20.5,0,3
Azpilicueta,CHE,22,NEW (H) 2-1,2,90,0,0,0,1,11.2,5,4,2
Azpilicueta,CHE,23,ARS (A) 2-0,1,90,0,0,0,2,18,19.8,0,3.8
Azpilicueta,CHE,24,BOU (A) 4-0,0,90,0,0,0,4,20,22.9,28,7.1
Azpilicueta,CHE,25,HUD (H) 5-0,9,90,0,1,1,0,13,6.8,9,2.9
Azpilicueta,CHE,26,MCI (A) 6-0,-1,90,0,0,0,6,9.8,3,0,1.3
Azpilicueta,CHE,28,TOT (H) 2-0,12,90,0,1,1,0,37.6,13.3,4,5.5
Azpilicueta,CHE,29,FUL (A) 1-2,6,90,0,1,0,1,41.8,25.5,0,6.7
Azpilicueta,CHE,30,WOL (H) 1-1,2,90,0,0,0,1,10.6,9.2,38,5.8
Azpilicueta,CHE,31,EVE (A) 2-0,1,90,0,0,0,2,15.2,8.7,4,2.8
Azpilicueta,CHE,32,CAR (A) 1-2,10,90,1,0,0,1,44.6,3,33,8.1
Azpilicueta,CHE,32,BHA (H) 3-0,6,72,0,0,1,0,7.8,17.8,15,4.1
Azpilicueta,CHE,33,WHU (H) 2-0,5,90,0,0,1,0,5.2,13.5,6,2.5
Azpilicueta,CHE,34,LIV (A) 2-0,0,90,0,0,0,2,27.6,0.8,6,3.4
Azpilicueta,CHE,35,BUR (H) 2-2,4,90,0,1,0,2,41.6,26,48,11.6
Azpilicueta,CHE,36,MUN (A),0,0,0,0,0,0,0,0,0,0
DavidLuiz,CHE,1,HUD (A) 0-3,5,90,0,0,1,0,20.2,2,0,2.2
DavidLuiz,CHE,2,ARS (H) 3-2,1,90,0,0,0,2,14.6,4.8,8,2.7
DavidLuiz,CHE,3,NEW (A) 1-2,2,90,0,0,0,1,18.8,4.8,2,2.6
DavidLuiz,CHE,4,BOU (H) 2-0,8,90,0,0,1,0,26.8,20.8,0,4.8
DavidLuiz,CHE,5,CAR (H) 4-1,2,90,0,0,0,1,19.8,1.7,0,2.2
DavidLuiz,CHE,6,WHU (A) 0-0,6,90,0,0,1,0,11.2,11,13,3.5
DavidLuiz,CHE,7,LIV (H) 1-1,3,90,0,0,0,1,34.8,16.5,0,5.1
DavidLuiz,CHE,8,SOU (A) 0-3,6,90,0,0,1,0,24,8.3,18,5
DavidLuiz,CHE,9,MUN (H) 2-2,1,90,0,0,0,2,17,1.1,26,4.4
DavidLuiz,CHE,10,BUR (A) 0-4,6,90,0,0,1,0,17.8,0.3,4,2.2
DavidLuiz,CHE,11,CRY (H) 3-1,2,90,0,0,0,1,33.8,12.3,21,6.7
DavidLuiz,CHE,12,EVE (H) 0-0,9,90,0,0,1,0,25,15.3,10,5
DavidLuiz,CHE,13,TOT (A) 3-1,1,90,0,0,0,3,19.2,7.2,0,2.6
DavidLuiz,CHE,14,FUL (H) 2-0,6,90,0,0,1,0,27.4,16.4,10,5.4
DavidLuiz,CHE,15,WOL (A) 2-1,0,0,0,0,0,0,0,0,0,0
DavidLuiz,CHE,16,MCI (H) 2-0,15,90,1,0,1,0,56.8,0.3,33,9
DavidLuiz,CHE,17,BHA (A) 1-2,2,90,0,0,0,1,15.6,4.8,7,2.7
DavidLuiz,CHE,18,LEI (H) 0-1,2,90,0,0,0,1,18.8,15.8,13,4.8
DavidLuiz,CHE,19,WAT (A) 1-2,2,90,0,0,0,1,22.4,6.7,0,2.9
DavidLuiz,CHE,20,CRY (A) 0-1,12,90,0,1,1,0,38,14.4,0,5.2
DavidLuiz,CHE,21,SOU (H) 0-0,6,90,0,0,1,0,16,14.8,30,6.1
DavidLuiz,CHE,22,NEW (H) 2-1,8,90,0,1,0,1,46.4,39.6,19,10.5
DavidLuiz,CHE,23,ARS (A) 2-0,0,90,0,0,0,2,13.6,18.3,2,3.4
DavidLuiz,CHE,24,BOU (A) 4-0,0,90,0,0,0,4,14.2,5.4,2,2.2
DavidLuiz,CHE,25,HUD (H) 5-0,13,90,1,0,1,0,50,14.3,25,8.9
DavidLuiz,CHE,26,MCI (A) 6-0,-1,90,0,0,0,6,14.8,16.8,0,3.2
DavidLuiz,CHE,28,TOT (H) 2-0,5,90,0,0,1,0,26.8,3.5,0,3
DavidLuiz,CHE,29,FUL (A) 1-2,0,0,0,0,0,0,0,0,0,0
DavidLuiz,CHE,30,WOL (H) 1-1,2,90,0,0,0,1,13,5.1,28,4.6
DavidLuiz,CHE,31,EVE (A) 2-0,1,90,0,0,0,2,12.8,11.7,2,2.7
DavidLuiz,CHE,32,CAR (A) 1-2,2,90,0,0,0,1,19.2,14.3,8,4.2
DavidLuiz,CHE,32,BHA (H) 3-0,6,90,0,0,1,0,17.2,5.1,12,3.4
DavidLuiz,CHE,33,WHU (H) 2-0,6,90,0,0,1,0,16.4,0.3,8,2.5
DavidLuiz,CHE,34,LIV (A) 2-0,1,90,0,0,0,2,37.2,13.6,0,5.1
DavidLuiz,CHE,35,BUR (H) 2-2,1,90,0,0,0,2,25.4,2,9,3.6
DavidLuiz,CHE,36,MUN (A),0,0,0,0,0,0,0,0,0,0
Alonso,CHE,1,HUD (A) 0-3,11,90,0,1,1,0,13,19.9,18,5.1
Alonso,CHE,2,ARS (H) 3-2,13,90,1,1,0,2,75,25.5,33,13.4
Alonso,CHE,3,NEW (A) 1-2,11,90,0,2,0,1,12.4,11.6,12,3.6
Alonso,CHE,4,BOU (H) 2-0,9,90,0,1,1,0,31.6,15.2,51,9.8
Alonso,CHE,5,CAR (H) 4-1,2,90,0,0,0,1,14.4,39,3,5.6
Alonso,CHE,6,WHU (A) 0-0,6,90,0,0,1,0,7.4,20.1,0,2.8
Alonso,CHE,7,LIV (H) 1-1,2,90,0,0,0,1,21,2.1,9,3.2
Alonso,CHE,8,SOU (A) 0-3,6,90,0,0,1,0,14.2,16.8,24,5.5
Alonso,CHE,9,MUN (H) 2-2,1,90,0,0,0,2,14.4,9.7,8,3.2
Alonso,CHE,10,BUR (A) 0-4,11,90,0,1,1,0,18.8,35.3,18,7.2
Alonso,CHE,11,CRY (H) 3-1,6,90,0,1,0,1,38.8,33.4,10,8.2
Alonso,CHE,12,EVE (H) 0-0,8,90,0,0,1,0,11.4,13.9,22,4.7
Alonso,CHE,13,TOT (A) 3-1,1,90,0,0,0,3,13.8,3.2,6,2.3
Alonso,CHE,14,FUL (H) 2-0,6,77,0,0,1,0,10.2,4.3,7,2.2
Alonso,CHE,15,WOL (A) 2-1,0,90,0,0,0,2,13.4,17.8,0,3.1
Alonso,CHE,16,MCI (H) 2-0,6,90,0,0,1,0,22.8,0.9,2,2.6
Alonso,CHE,17,BHA (A) 1-2,1,90,0,0,0,1,3.2,2.5,19,2.5
Alonso,CHE,18,LEI (H) 0-1,2,90,0,0,0,1,15.8,24.8,18,5.9
Alonso,CHE,19,WAT (A) 1-2,2,90,0,0,0,1,8,17.5,4,3
Alonso,CHE,20,CRY (A) 0-1,5,90,0,0,1,0,9.4,6.7,0,1.6
Alonso,CHE,21,SOU (H) 0-0,8,90,0,0,1,0,18.6,11.3,26,5.6
Alonso,CHE,22,NEW (H) 2-1,2,90,0,0,0,1,23.2,18.8,6,4.8
Alonso,CHE,23,ARS (A) 2-0,1,90,0,0,0,2,7,6.3,30,4.3
Alonso,CHE,24,BOU (A) 4-0,0,0,0,0,0,0,0,0,0,0
Alonso,CHE,25,HUD (H) 5-0,6,90,0,0,1,0,27.4,30.8,26,8.4
Alonso,CHE,26,MCI (A) 6-0,-1,72,0,0,0,5,11.4,17.5,0,2.9
Alonso,CHE,28,TOT (H) 2-0,9,90,0,0,1,0,24.8,3.9,12,4.1
Alonso,CHE,29,FUL (A) 1-2,0,0,0,0,0,0,0,0,0,0
Alonso,CHE,30,WOL (H) 1-1,0,0,0,0,0,0,0,0,0,0
Alonso,CHE,31,EVE (A) 2-0,0,90,0,0,0,2,24.2,24.8,46,9.5
Alonso,CHE,32,CAR (A) 1-2,5,90,0,1,0,1,27.8,53.8,26,10.8
Alonso,CHE,32,BHA (H) 3-0,0,0,0,0,0,0,0,0,0,0
Alonso,CHE,33,WHU (H) 2-0,0,0,0,0,0,0,0,0,0,0
Alonso,CHE,34,LIV (A) 2-0,0,0,0,0,0,0,0,0,0,0
Alonso,CHE,35,BUR (H) 2-2,0,0,0,0,0,0,0,0,0,0
Alonso,CHE,36,MUN (A),0,0,0,0,0,0,0,0,0,0
Digne,EVE,1,WOL (A) 2-2,1,4,0,0,0,0,0,0.3,0,0
Digne,EVE,2,SOU (H) 2-1,0,0,0,0,0,0,0,0,0,0
Digne,EVE,3,BOU (A) 2-2,0,0,0,0,0,0,0,0,0,0
Digne,EVE,4,HUD (H) 1-1,7,75,0,1,0,1,29,46.7,0,7.6
Digne,EVE,5,WHU (H) 1-3,1,90,0,0,0,3,29.2,58.2,23,11
Digne,EVE,6,ARS (A) 2-0,0,90,0,0,0,2,25.8,15.7,9,5.1
Digne,EVE,7,FUL (H) 3-0,6,90,0,0,1,0,13.6,9.7,0,2.3
Digne,EVE,8,LEI (A) 1-2,2,90,0,0,0,1,21.4,17.3,15,5.4
Digne,EVE,9,CRY (H) 2-0,6,90,0,0,1,0,16.4,51.4,21,8.9
Digne,EVE,10,MUN (A) 2-1,1,90,0,0,0,2,15.8,26.2,1,4.3
Digne,EVE,11,BHA (H) 3-1,2,90,0,0,0,1,20.6,55.1,5,8.1
Digne,EVE,12,CHE (A) 0-0,7,90,0,0,1,0,25,33.3,0,5.8
Digne,EVE,13,CAR (H) 1-0,6,90,0,0,1,0,17.6,30.4,2,5
Digne,EVE,14,LIV (A) 1-0,2,90,0,0,0,1,29.8,34,0,6.4
Digne,EVE,15,NEW (H) 1-1,2,90,0,0,0,1,21.8,65.6,21,10.8
Digne,EVE,16,WAT (H) 2-2,10,90,1,0,0,2,63,54.3,15,13.2
Digne,EVE,17,MCI (A) 3-1,3,90,0,1,0,3,37.4,39.7,4,8.1
Digne,EVE,18,TOT (H) 2-6,-1,90,0,0,0,6,12,14.4,0,2.6
Digne,EVE,19,BUR (A) 1-5,17,90,2,0,0,1,85.4,16.5,14,11.6
Digne,EVE,20,BHA (A) 1-0,2,90,0,0,0,1,25.2,33.8,26,8.5
Digne,EVE,21,LEI (H) 0-1,1,90,0,0,0,1,7.2,21.5,28,5.7
Digne,EVE,22,BOU (H) 2-0,12,90,0,1,1,0,37.4,37.8,16,9.1
Digne,EVE,23,SOU (A) 2-1,-1,90,0,0,0,2,21.4,21.6,2,4.5
Digne,EVE,24,HUD (A) 0-1,-2,11,0,0,0,0,0,0.1,0,0
Digne,EVE,25,WOL (H) 1-3,0,0,0,0,0,0,0,0,0,0
Digne,EVE,25,MCI (H) 0-2,1,90,0,0,0,2,16.2,2,8,2.6
Digne,EVE,26,WAT (A) 1-0,2,90,0,0,0,1,21.6,57.2,1,8
Digne,EVE,28,CAR (A) 0-3,5,90,0,0,1,0,21,6.8,4,3.2
Digne,EVE,29,LIV (H) 0-0,7,90,0,0,1,0,28.4,57.6,0,8.6
Digne,EVE,30,NEW (A) 3-2,4,90,0,1,0,3,40.4,31.8,6,7.8
Digne,EVE,31,CHE (H) 2-0,6,90,0,0,1,0,17,42.8,0,6
Digne,EVE,32,WHU (A) 0-2,6,90,0,0,1,0,20,23.8,23,6.7
Digne,EVE,33,ARS (H) 1-0,8,90,0,0,1,0,23.2,21.5,0,4.5
Digne,EVE,34,FUL (A) 2-0,1,90,0,0,0,2,12.6,22,4,3.9
Digne,EVE,35,MUN (H) 4-0,14,84,1,0,1,0,58.8,34.7,17,11.1
Digne,EVE,36,CRY (A),0,0,0,0,0,0,0,0,0,0
Duffy,BHA,1,WAT (A) 2-0,1,90,0,0,0,2,27,0,0,2.7
Duffy,BHA,2,MUN (H) 3-2,7,90,1,0,0,2,49.4,0,19,6.8
Duffy,BHA,3,LIV (A) 1-0,2,90,0,0,0,1,40,0.2,4,4.4
Duffy,BHA,4,FUL (H) 2-2,1,90,0,0,0,2,18,0,2,2
